tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	241	19	a,Possessor of a Precious Soul - 1\0	a,Meet the Lady of the Lake\0	a,There is a gathering of people who worship the Lady of the Lake. One Caradine, one member of that group. She can be found in the Town of Goddard.\\n\0	0															0															150144.00000000	-57920.00000000	-2979.00000000	50	75	3	a,Caradine\0	0	1	1	31739	147792.00000000	26368.00000000	-2107.00000000	a,This quest can only be fulfilled while a character is in a sub-class.\0	a,Talien is a bard who wanders around the Town of Aden. He asks you to help him collect the stories of ancient heroes.\0	0																																																																						0						0	0	0	97	3	1	15623											1	263043											1	18			
1	241	20	a,Possessor of a Precious Soul - 1\0	a,Meet the Lady of the Lake\0	a,There is a gathering of people who worship the Lady of the Lake. One Caradine, one member of that group. She can be found in the Town of Goddard.\\n\0	0															0															150144.00000000	-57920.00000000	-2979.00000000	50	75	3	a,Caradine\0	1	1	1	31739	147792.00000000	26368.00000000	-2107.00000000	a,This quest can only be fulfilled while a character is in a sub-class.\0	a,Talien is a bard who wanders around the Town of Aden. He asks you to help him collect the stories of ancient heroes.\0	0																																																																						0						0	0	0	97	3	1	15623											1	263043											1	19			
1	241	21	a,Possessor of a Precious Soul - 1\0	a,Meet the Lady of the Lake\0	a,There is a gathering of people who worship the Lady of the Lake. One Caradine, one member of that group. She can be found in the Town of Goddard.\\n\0	0															0															150144.00000000	-57920.00000000	-2979.00000000	50	75	3	a,	0	1	1	31739	147792.00000000	26368.00000000	-2107.00000000	a,This quest can only be fulfilled while a character is in a sub-class.\0	a,Talien is a bard who wanders around the Town of Aden. He asks you to help him collect the stories of ancient heroes.\0	0																																																																						0						0	0	0	97	3	1	15623											1	263043											1	20			
1	241	4294967295	a,Possessor of a Precious Soul - 1\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	50	75	3	a,	1	1	1	31739	147792.00000000	26368.00000000	-2107.00000000	a,This quest can only be fulfilled while a character is in a sub-class.\0	a,Talien is a bard who wanders around the Town of Aden. He asks you to help him collect the stories of ancient heroes.\0	0																																																																						0						0	0	0	97	3	1	15623											1	263043											1	21			
1	242	1	a,Possessor of a Precious Soul - 2\0	a,A Girl's Nightmare\0	a,Have a conversation with Kassandra, Virgil's granddaughter. \\n\0	0															0															32988.00000000	-48268.00000000	1780.00000000	60	75	3	a,Kassandra\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	0			
1	242	2	a,Possessor of a Precious Soul - 2\0	a,Scenery in the Dream\0	a,Talk to Ogmar regarding the vision Kassandra saw in her dream. \\n\0	0															0															32984.00000000	-48180.00000000	1780.00000000	60	75	3	a,Ogmar\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	1			
1	242	3	a,Possessor of a Precious Soul - 2\0	a,Into the Swamp of Screams\0	a,Go to the place Ogmar told you about and look for clues.\\n\\nGo East of Swamp of Scream and look for Mysterious Dark Night. \\n\0	0															0															94912.00000000	-60800.00000000	-2512.00000000	60	75	3	a,East of the Swamp of Screams\0	0	1	1	31742	94912.00000000	-60800.00000000	-2512.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	2			
1	242	4	a,Possessor of a Precious Soul - 2\0	a,Find a Clue\0	a,As suggested by the Mysterious Dark Knight, go investigate the Angel Corpses. \\n\0	0															0															96160.00000000	-58992.00000000	-2544.00000000	60	75	3	a,Angel Corpses\0	1	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	3			
1	242	5	a,Possessor of a Precious Soul - 2\0	a,Golden Clue\0	a,You've discovered a strand of blonde hair from an Angel's corpse. Take it to Mysterious Dark Knight. \\n\0	0															0															94912.00000000	-60800.00000000	-2512.00000000	60	75	3	a,Mysterious Dark Knight\0	0	1	1	31742	97077.00000000	-60168.00000000	-2461.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	4			
1	242	6	a,Possessor of a Precious Soul - 2\0	a,In Search of the Witch\0	a,Take the strand of blonde hair you found from the angel's corpse and go see Witch Kalis near to Ivory Tower. \\n\0	0															0															95359.00000000	22208.00000000	-2879.00000000	60	75	3	a,Witch Kalis\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	5			
1	242	7	a,Possessor of a Precious Soul - 2\0	a,Meet the Witch's Disciple\0	a,Go to Alchemist Matild at my hut, in the forest east of the Ivory Tower in Oren, pick up an ingredient needed for sorcery, and bring it back. \\n\0	0															0															69836.00000000	18108.00000000	-3664.00000000	60	75	3	a,Alchemist Matild\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	6			
1	242	8	a,Possessor of a Precious Soul - 2\0	a,Back to Witch Kalis\0	a,You've received the ingredient needed for the practice of sorcery from Alchemist Matild. Now take it with you and return to Witch Kalis. \\n\0	0															0															95359.00000000	22208.00000000	-2879.00000000	60	75	3	a,Witch Kalis\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	7			
1	242	9	a,Possessor of a Precious Soul - 2\0	a,To the Valley of Saints\0	a,Witch Kalis knows the whereabouts of the Lady of the Lake. She's in the Valley of Saints. \\n \0	0															0															85884.00000000	-76588.00000000	-3475.00000000	60	75	3	a,Valley of Saints\0	0	1	1	31742	85884.00000000	-76588.00000000	-3475.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	8			
1	242	10	a,Possessor of a Precious Soul - 2\0	a,A Closer Look at the Unicorn\0	a,All the cornerstones that trapped the Fallen Unicorn have disappeared. Now check on the unicorn.\\n\0	0															0															85884.00000000	-76588.00000000	-3475.00000000	60	75	3	a,Fallen Unicorn\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	9			
1	242	11	a,Possessor of a Precious Soul - 2\0	a,Return to Virgil\0	a,You've rescued the Lady of the Lake who had taken on the appearance of a pure white unicorn. Return to Virgil in the Rune Township.\\n\0	0															0															32988.00000000	-48268.00000000	1780.00000000	60	75	3	a,Kassandra\0	0	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	10			
1	242	4294967295	a,Possessor of a Precious Soul - 2\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	75	3	a,	1	1	1	31742	32960.00000000	-48224.00000000	1780.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 1".\0	a,Virgil, a Dwarf who worships the Lady of the Lake, asks you to help his granddaughter who has been tormented by a strange nightmare.\0	0																																																																						0						0	241	0	200	3	1	15623											1	455764											1	11			
1	246	1	a,Possessor of a Precious Soul - 3\0	a,Meet Ossian\0	a,Ask Ossian what you need to do to restore the strength of the Lady of the Lake. \\n\0	0															0															150208.00000000	-57872.00000000	-2979.00000000	65	75	3	a,Ossian\0	0	1	1	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	0			
1	246	2	a,Possessor of a Precious Soul - 3\0	a,Oppressors of Splendor\0	a,,Retrieve the Ring of the Goddess: Water Binder and the Necklace of the Goddess: Evergreen. The ring can be obtained from a Pilgrim of Splendor and the necklace can be obtained from a Judge of Splendor, he goes to find them in Valley of saints.\\n\\nMonsters to be hunted - Pilgrims of Splendor and Judges of Splendor\\n\0	2	7591	7592													2	1	1													67200.00000000	-71840.00000000	-3853.00000000	65	75	3	a,Valley of Saints\0	0	1	1	31740	67200.00000000	-71840.00000000	-3853.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	1			
1	246	3	a,Possessor of a Precious Soul - 3\0	a,Recovered Ring and Necklace\0	a,You've recovered the Ring of Goddess: Waterbinder and the Necklace of Goddess: Evergreen. Take them to Ossian in the Town of Goddard. \\n\0	2	7591	7592													2	1	1													150208.00000000	-57872.00000000	-2979.00000000	65	75	3	a,Ossian\0	0	1	1	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	2			
1	246	4	a,Possessor of a Precious Soul - 3\0	a,In Search of Priceless Power\0	a,You have a choice. You can go to the Valley of Saints and confront Barakiel, the Flame of Splendor, slay him and recover the Rain Song, Staff of the Goddess. Or, the alternative is that you can obtain 100 Rain Song, Staff of the Goddess  Fragments from Wailing of Splendor, Fang of Splendor, Crown of Splendor, and Signet of Splendor.\\nAfter either obtaining Rain Song, Staff of the Goddess or 100 Staff Fragments, return to Ossian.\\n\0	0															0															91532.00000000	-86872.00000000	-2800.00000000	65	75	3	a,Flame of Splendor, Barakiel\0	1	1	0	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	3			
1	246	5	a,Possessor of a Precious Soul - 3\0	a,To Ossain\0	a,You seem to have gained the precious power that Ossian seeks. Bring it to Ossian in the Town of Goddard.\\n\0	0															0															150208.00000000	-57872.00000000	-2979.00000000	65	75	3	a,Ossian\0	0	1	0	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	4			
1	246	6	a,Possessor of a Precious Soul - 3\0	a,To the Ivory Tower\0	a,Deliver the three sacred relics of the goddess to Magister Ladd at the Ivory Tower.  He's discovered a way to tap the sacred power contained within them.\\n\0	1	7594														1	1														84985.00000000	15991.00000000	-1769.00000000	65	75	3	a,Magister Ladd\0	0	1	0	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	5			
1	246	4294967295	a,Possessor of a Precious Soul - 3\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	65	75	3	a,	1	1	1	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 2."\0	a,Caradine asks you to help the Lady of the Lake recover her lost strength.\0	0																																																																						0						0	242	0	180	3	1	15623											1	719843											1	6			
1	247	1	a,Possessor of a Precious Soul - 4\0	a,Meaningful Encounter\0	a,Finally, it's time for you to meet the Lady of the Lake. Have a conversation with Caradine and you can meet her. \\n\0	0															0															0.00000000	0.00000000	0.00000000	75	80	3	a,	1	1	1	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 3."\0	a,Caradine asks you if you're ready to meet the Lady of the Lake in person...\0	0																																																																						0						0	246	0	180	3	2	15623	7694										2	93836	1										1	0			
1	247	2	a,Possessor of a Precious Soul - 4\0	a,Meeting Place\0	a,The Lady of the Lake is waiting for you here. Speak with her and wake the precious soul that lies dormant within you! \\n\0	0															0															143200.00000000	44000.00000000	-3040.00000000	75	80	3	a,Meeting Place\0	0	1	1	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 3."\0	a,Caradine asks you if you're ready to meet the Lady of the Lake in person...\0	0																																																																						0						0	246	0	180	3	2	15623	7694										2	93836	1										1	1			
1	247	4294967295	a,Possessor of a Precious Soul - 4\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	75	80	3	a,	1	1	1	31740	150144.00000000	-57920.00000000	-2979.00000000	a,This quest can only be fulfilled while a character is in a sub-class. In addition, a character must have also completed  "Possessor of a Precious Soul - 3."\0	a,Caradine asks you if you're ready to meet the Lady of the Lake in person...\0	0																																																																						0						0	246	0	180	3	2	15623	7694										2	93836	1										1	2			
1	257	1	a,The Guard is Busy\0	a,War with the Primitive Tribe\0	a,The plan to move the people of Gludio to Talking Island has been announced. The island must be made safe for them. Eliminate the Orcs and werewolves and bring proof to the Lord. Then, you'll be rewarded. Hunt Orcs, Orc archers, Orc fighters, Orc lieutenants, Orc fighter leaders, werewolves, werewolf hunters and werewolf chieftains.\\n\0	3	752	1085	1086												3	0	0	0												-99396.00000000	238258.00000000	-3568.00000000	6	16	2	a,Hunt the Monster. \0	0	1	1	30039	-99396.00000000	238258.00000000	-3568.00000000	a,No Requirements\0	a,The plan to move the people of Gludio to Talking Island has been announced. But still there are too many Monsters in the Island.\0	0																																																																						0						0	0	0	30	1	2	57	15631										2	0	0										1	0			
1	257	4294967295	a,The Guard is Busy\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	6	16	2	a,	1	1	1	30039	-82236.00000000	241573.00000000	-3728.00000000	a,No Requirements\0	a,The plan to move the people of Gludio to Talking Island has been announced. But still there are too many Monsters in the Island.\0	0																																																																						0						0	0	0	30	1	2	57	15631										2	0	0										1	1			
1	258	1	a,Bring Wolf Pelts\0	a,Wolf Pelts\0	a,Sir Windawood asks Trader Lector to create leather equipment for the militia. Lector is a great tailor, but is short of materials. He asks you to collect forty wolf pelts and bring them to him right away.\\n\0	1	702														1	40														-99584.00000000	237888.00000000	-3573.00000000	3	9	2	a,Talking Island, Eastern Territory\0	1	1	1	30001	-86385.00000000	243267.00000000	-3717.00000000	a,No Requirements\0	a,Sir Windawood has ordered the newly-appointed Archon to form a militia to improve security on the island. He has placed a large order for leather armor from Trader Lector. Gather wolf pelts to help secure peace on Talking Island!  \0	0																																																																						0						0	0	0	30	1	1	15629											1	0											1	0			
1	258	2	a,Bring Wolf Pelts\0	a,Return to Trader Lector\0	a,You've collected 40 wolf pelts. Take them to Trader Lector so he can make leather armor for the militia.\\n\0	0															0															-86385.00000000	243267.00000000	-3717.00000000	3	9	2	a,Trader Lector\0	0	1	1	30001	-86385.00000000	243267.00000000	-3717.00000000	a,No Requirements\0	a,Sir Windawood has ordered the newly-appointed Archon to form a militia to improve security on the island. He has placed a large order for leather armor from Trader Lector. Gather wolf pelts to help secure peace on Talking Island!  \0	0																																																																						0						0	0	0	30	1	1	15629											1	0											1	1			
1	258	4294967295	a,Bring Wolf Pelts\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	3	9	2	a,	1	1	1	30001	-86385.00000000	243267.00000000	-3717.00000000	a,No Requirements\0	a,Sir Windawood has ordered the newly-appointed Archon to form a militia to improve security on the island. He has placed a large order for leather armor from Trader Lector. Gather wolf pelts to help secure peace on Talking Island!  \0	0																																																																						0						0	0	0	30	1	1	15629											1	0											1	2			
1	259	1	a,Request from the Farm Owner \0	a,Establish a Ranch!\0	a,Edmond and his friend Marius want to build a ranch on Talking Island, but giant spiders are killing their livestock. They are offering rewards to hunters based on the number of spiders' husks that they bring back. If you take the husks to Marius, Edmond's partner, you will receive supplies. Hunt giant spiders, blade spiders and talon spiders.\\n\0	1	1495														1	0														0.00000000	0.00000000	0.00000000	15	21	2	a,	1	1	1	30497	-114685.00000000	222291.00000000	-2925.00000000	a,No Requirements\0	u,Edmond and his friend Marius want to build a ranch on Talking Island, but giant spiders are killing their livestock…\0	0																																																																						0						0	0	0	30	1	1	15625											1	0											1	0			
1	259	4294967295	a,Request from the Farm Owner \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	15	21	2	a,	1	1	1	30497	-114685.00000000	222291.00000000	-2925.00000000	a,No Requirements\0	u,Edmond and his friend Marius want to build a ranch on Talking Island, but giant spiders are killing their livestock…\0	0																																																																						0						0	0	0	30	1	1	15625											1	0											1	1			
1	260	1	a,Orc Hunting\0	a,Hunt for Kaboo Orcs\0	a,The Kaboo Orcs in the Misty Mountains have begun attacking the Elven Forest. The Hierarch has ordered Sentinel Rayen to recruit warriors to battle them. The Hierarch will reward those who destroy Kaboo Orcs and bring proof.\\n\0	2	1114	1115													2	0	0													35492.00000000	47057.00000000	-3672.00000000	6	16	2	a,Hunt of Kaboo Orcs.\0	0	1	1	30221	35492.00000000	47057.00000000	-3672.00000000	a,Elf\0	a,The Kaboo Orcs in the Misty Mountains have begun attacking the Elven Forest. They've even infiltrated the village under the very eyes of the guards! All brave Elves who can help are asked to report to Sentinel Rayen!\0	19	18	19	20	21	22	23	24	25	26	27	28	29	30	100	101	102	103	104	105																																																			0						0	0	0	67	1	1	57											1	0											1	0			
1	260	4294967295	a,Orc Hunting\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	6	16	2	a,	1	1	1	30221	42812.00000000	51138.00000000	-2996.00000000	a,Elf\0	a,The Kaboo Orcs in the Misty Mountains have begun attacking the Elven Forest. They've even infiltrated the village under the very eyes of the guards! All brave Elves who can help are asked to report to Sentinel Rayen!\0	19	18	19	20	21	22	23	24	25	26	27	28	29	30	100	101	102	103	104	105																																																			0						0	0	0	67	1	1	57											1	0											1	1			
1	261	1	a,Collector's Dream\0	a,Collect Spider Legs\0	a,Alshupes, a collector of unusual claws and pelts, is interested in giant spiders. He asks you to bring him eight legs of crimson spiders, hook spiders or pincer spiders.\\n\0	1	1087														1	8														2780.00000000	59360.00000000	-3700.00000000	15	21	2	a,Elven Forest\0	1	1	1	30222	45859.00000000	50827.00000000	-3058.00000000	a,No Requirements\0	a,Alshupes, an amateur zoologist, has a particular interest in the skins and claws of rare animals. He pays a reward to whoever brings him the legs of the giant mutant spiders that lurk near the village.\0	0																																																																						0						0	0	0	67	1	2	15623	57										2	2000	1000										1	0			
1	261	2	a,Collector's Dream\0	a,Return to Alshupes\0	a,You have collected eight legs of giant spiders. Take them to Alshupes to receive your reward.\\n\0	0															0															45859.00000000	50827.00000000	-3058.00000000	15	21	2	a,Alshupes\0	0	1	1	30222	45859.00000000	50827.00000000	-3058.00000000	a,No Requirements\0	a,Alshupes, an amateur zoologist, has a particular interest in the skins and claws of rare animals. He pays a reward to whoever brings him the legs of the giant mutant spiders that lurk near the village.\0	0																																																																						0						0	0	0	67	1	2	15623	57										2	2000	1000										1	1			
1	261	4294967295	a,Collector's Dream \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	15	21	2	a,	1	1	1	30222	45859.00000000	50827.00000000	-3058.00000000	a,No Requirements\0	a,Alshupes, an amateur zoologist, has a particular interest in the skins and claws of rare animals. He pays a reward to whoever brings him the legs of the giant mutant spiders that lurk near the village.\0	0																																																																						0						0	0	0	67	1	2	15623	57										2	2000	1000										1	2			
1	262	1	a,Trade with the Ivory Tower\0	a,Spore Fungus\0	a,Trader Vollodos, who's had extensive dealing with the Mystics of the Ivory Tower, tells you that lately many Mystics are looking for fungus spores. He offers you a reward if you'll bring him fungus spores. He tells you that you can obtain spores by slaying spore fungi in the Dark Forest. Hunt green fungi and blood fungi.\\n\0	1	707														1	10														-14592.00000000	14768.00000000	-3690.00000000	8	16	2	a,Dark Forest\0	1	1	1	30137	11951.00000000	15661.00000000	-4554.00000000	a,No Requirements\0	a,Trader Vollodos, who's had extensive dealing with the Mystics of the Ivory Tower, tells you that lately many Mystics are looking for fungus spores. He offers you a reward if you'll bring him fungus spores. He tells you that you can obtain spores by slaying spore fungi in the Dark Forest. Hunt green fungi and blood fungi.\0	0																																																																						0						0	0	0	67	1	1	57											1	3000											1	0			
1	262	2	a,Trade with the Ivory Tower\0	a,Return to Trader Vollodos\0	a,You have collected 10 spore sacs. Take them to Trader Vollodos in the Dark Elf Village for a reward.\\n\0	0															0															11951.00000000	15661.00000000	-4554.00000000	8	16	2	a,Trader Vollodos\0	0	1	1	30137	11951.00000000	15661.00000000	-4554.00000000	a,No Requirements\0	a,Trader Vollodos, who's had extensive dealing with the Mystics of the Ivory Tower, tells you that lately many Mystics are looking for fungus spores. He offers you a reward if you'll bring him fungus spores. He tells you that you can obtain spores by slaying spore fungi in the Dark Forest. Hunt green fungi and blood fungi.\0	0																																																																						0						0	0	0	67	1	1	57											1	3000											1	1			
1	262	4294967295	a,Trade with the Ivory Tower \0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	8	16	2	a,	1	1	1	30137	11951.00000000	15661.00000000	-4554.00000000	a,No Requirements\0	a,Trader Vollodos, who's had extensive dealing with the Mystics of the Ivory Tower, tells you that lately many Mystics are looking for fungus spores. He offers you a reward if you'll bring him fungus spores. He tells you that you can obtain spores by slaying spore fungi in the Dark Forest. Hunt green fungi and blood fungi.\0	0																																																																						0						0	0	0	67	1	1	57											1	3000											1	2			
1	263	1	a,Orc Subjugation\0	a,Hunt for Balor Orcs\0	a,Balor Orcs have invaded the Dark Forest, and the Dark Elves are fiercely defending their territory from their former slaves. Defeat the Balor Orcs and bring proof to Sentry Kayleen for a reward. Hunt Balor Orc archers, Balor Orc fighters, Balor Orc lieutenants and Balor Orc fighter leaders.\\n\0	2	1116	1117													2	0	0													-14592.00000000	14768.00000000	-3690.00000000	8	16	2	a,Dark Forest\0	1	1	1	30346	6532.00000000	19903.00000000	-3693.00000000	a,Dark Elf\0	a,Our former slaves, the Balor Orcs, have dared to defy us! Now they're hiding in the mountains! Arise, warriors of Shilen, and teach our former slaves a lesson!\0	20	31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																		0						0	0	0	67	1	1	57											1	0											1	0			
1	263	4294967295	a,Orc Subjugation\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	8	16	2	a,	1	1	1	30346	6532.00000000	19903.00000000	-3693.00000000	a,Dark Elf\0	a,Our former slaves, the Balor Orcs, have dared to defy us! Now they're hiding in the mountains! Arise, warriors of Shilen, and teach our former slaves a lesson!\0	20	31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																		0						0	0	0	67	1	1	57											1	0											1	1			
